gis_x;gis_y;fecha_alta;fecha_baja;distrito;barrio;calle;num_finca;matricula
440887,6598300000;4475235,7283050000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;FERNANDO VI, CALLE, DE;FRENTE 5;0301410020
440547,9983320000;4475220,3183040000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;FUENCARRAL, CALLE, DE;79;0301410017
440466,0220340000;4475487,3950500000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;FUENCARRAL, CALLE, DE;98;0301410001
441147,4412914930;4475248,3008048700;26/05/2014;;01  CENTRO;01-04 JUSTICIA;GENERAL CASTAﾑOS, CALLE, DEL;11;0301410023
441081,5369030000;4475375,2814390000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;GENOVA, CALLE, DE;10;0301410011
440627,0127550000;4474994,9919880000;27/05/2014;16/05/2017;01  CENTRO;01-04 JUSTICIA;HERNAN CORTES, CALLE, DE;11;0301410034
440536,8921150000;4474670,6455700000;28/05/2014;;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;7;0301410061
440575,1556642660;4474745,3260720700;28/05/2014;;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;15;0301410053
440616,2857300000;4474815,4213050000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;25;0301410049
440877,8627790000;4474617,0530540000;28/05/2014;;01  CENTRO;01-04 JUSTICIA;INFANTAS, CALLE, DE LAS;29;0301410055
440629,8849150000;4474699,6745700000;28/05/2014;;01  CENTRO;01-04 JUSTICIA;INFANTAS, CALLE, DE LAS;FRENTE 16;0301410054
441038,5642580000;4475267,2356450000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;JUSTINIANO, CALLE, DE;10;0301410013
440601,0623700000;4475494,9947230000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;LARRA, CALLE, DE;16;0301410003
440610,5314470000;4475429,0616420000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;LARRA, CALLE, DE;FRENTE 8;0301410007
440888,0686300000;4474915,8453050000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;LUIS DE GONGORA, CALLE, DE;1;0301410040
441227,5885300000;4475000,9103050000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;MARQUES DE LA ENSENADA, CALLE, DEL;2;0301410032
441298,2392260000;4475222,5729540000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;MARQUES DE LA ENSENADA, CALLE, DEL;FRENTE 3;0301410024
440848,2446960000;4474606,2190710000;28/05/2014;07/09/2017;01  CENTRO;01-04 JUSTICIA;MARQUES DE VALDEIGLESIAS, CALLE, DEL;5;0301410059
440848,4609440000;4475293,0772670000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE;2;0301410015
440671,2131950000;4475488,6811490000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE;21;0301410004
440722,6850290000;4474879,7993590000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;13;0301410045
440776,2314050000;4474967,7962410000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;36;0301410039
440874,2568660000;4475126,9544640000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;70;0301410027
441027,5953950000;4474946,0763140000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;PIAMONTE, CALLE, DEL;12;0301410041
440768,6246725310;4474588,9397084400;01/07/2014;;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;20;0301410062
440665,3920070000;4474627,1076140000;28/05/2014;;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;21;0301410060
440850,3223309330;4474563,2427387400;28/05/2014;;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;26;0301410058
440938,9446720000;4474617,1686050000;28/05/2014;;01  CENTRO;01-04 JUSTICIA;REY, PLAZA, DEL;6;0301410056
441091,9757540000;4475044,4914870000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS;7;0301410031
441075,9780310000;4475104,6026510000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS;FRENTE 3;0301410030
440856,6522300000;4475025,8953050000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;SAN GREGORIO, CALLE, DE;13;0301410035
440767,9714300000;4475149,1333050000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;SAN LORENZO, CALLE, DE;17;0301410019
440977,2446550000;4475013,3145580000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;SAN LUCAS, CALLE, DE;10;0301410036
440642,7162060000;4475200,9217280000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE;10;0301410018
440737,0264170000;4475256,1828350000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE;24;0301410016
440813,4878350000;4475168,9653760000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;SAN MATEO, TRAVESIA, DE;11;0301410021
440658,1487860000;4475103,5717670000;27/05/2014;;01  CENTRO;01-04 JUSTICIA;SANTA BRIGIDA, CALLE, DE;FRENTE 13;0301410026
440824,2589100000;4475404,2663240000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;8;0301410006
440744,8715600000;4475455,8271800000;26/05/2014;;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;11;0301410005
439909,2058430000;4475307,9182150000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;7;0301510032
439926,6955550000;4475382,2646200000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;13;0301510025
439961,4934240000;4475596,9523470000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;34;0301510011
439814,5556370000;4475426,7756340000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;AMANIEL, CALLE, DE;27;0301510024
439919,3456880830;4475006,2082037200;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;ANTONIO GRILO, CALLE, DE;10;0301510059
439727,1675950000;4475632,2948790000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;BALTASAR GRACIAN, CALLE, DE;2;0301510004
440375,9578800000;4474771,7320250000;31/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL;11;0301510070
440418,5520950000;4474966,6902510000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL;41;0301510064
440541,4056642660;4475027,5760720700;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;COLON, CALLE, DE;1;0301510055
439632,0277900000;4475257,8065130000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;1;0301510035
439668,5451200000;4475322,0592650000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;7;0301510033
439718,6345520000;4475399,7845910000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;20;0301510023
439825,4488830000;4475589,0850030000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;40;0301510013
439856,3130810000;4475656,3810570000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;46;0301510005
439774,9310420000;4475273,1377480000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, TRAVESIA, DEL;FRENTE 5;0301510036
440226,5728590000;4474823,0459790000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;9;0301510067
440304,2901040000;4474903,6217120000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;29;0301510063
440368,2389975990;4474695,6594054000;31/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;DESENGAﾑO, CALLE, DEL;10;0301510072
440257,4252950000;4474733,8979750000;31/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;DESENGAﾑO, CALLE, DEL;24;0301510071
440348,3193950000;4475133,0136060000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;DON FELIPE, CALLE, DE;14;0301510045
440263,4056642660;4475314,7010720700;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;DOS DE MAYO, CALLE, DEL;9;0301510030
439545,7950460000;4475318,8114610000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;DUQUE DE LIRIA, CALLE, DEL;6;0301510034
440364,4050990000;4475037,9315940000;30/05/2014;06/06/2019;01  CENTRO;01-05 UNIVERSIDAD;EL ESCORIAL, CALLE, DE;8;0301510056
440303,0517550000;4475070,6242320000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;EL ESCORIAL, CALLE, DE;20;0301510054
440108,8189650000;4475236,2704950000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;39;0301510039
440188,4305980000;4475234,0834430000;29/05/2014;29/03/2017;01  CENTRO;01-05 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;40;0301510038
440555,8223309330;4475121,7427387400;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;FUENCARRAL, CALLE, DE;69;0301510046
439801,9716650000;4475004,8694950000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;GENERAL MITRE, CALLE, DEL;FRENTE 4;0301510060
440309,8297750000;4475146,5743650000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;JESUS DEL VALLE, CALLE, DE;34;0301510047
440381,4887180000;4475572,6193620000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAﾑA, CALLE, DE;4;0301510007
440205,0179950000;4475585,9380650000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAﾑA, CALLE, DE;31;0301510009
440181,0473980000;4475088,2349800000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;MARQUES DE SANTA ANA, CALLE, DEL;11;0301510048
439484,9092036720;4475508,4829463800;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;MARTIRES DE ALCALA, CALLE, DE LOS;5;0301510021
440192,1881710000;4475490,1985340000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;MONTELEON, CALLE, DE;3;0301510017
439765,6890200000;4475494,2822650000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;MONTSERRAT, CALLE, DEL;17;0301510020
440010,2716200000;4475358,5552650000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;NORTE, CALLE, DEL;21;0301510026
440382,2094940000;4475304,0980890000;29/05/2014;29/03/2017;01  CENTRO;01-05 UNIVERSIDAD;PALMA, CALLE, DE LA;16;0301510028
440222,3725650000;4474975,2264950000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;12;0301510057
440105,4782260000;4475063,5586910000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;30;0301510053
440059,5877030000;4475167,0294610000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;POZAS, CALLE, DE LAS;12;0301510044
440331,5245280000;4474860,9723270000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;PUEBLA, CALLE, DE LA;20;0301510066
440026,4104790000;4475444,5600720000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;QUIﾑONES, CALLE, DE;FRENTE 5;0301510019
439802,3506846870;4475071,9917176900;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;10;0301510052
439740,2694593770;4475044,3106471600;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;18;0301510051
439894,1919150000;4475100,0965150000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;FRENTE 3;0301510049
439845,4154570000;4474940,7118950000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;RICARDO LEON, CALLE, DE;3;0301510061
440299,6682000000;4475569,4771600000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;RUIZ, CALLE, DE;15;0301510008
440324,4714200000;4475455,3312650000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN ANDRES, CALLE, DE;30;0301510016
439780,7811190000;4475168,9660380000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE;6;0301510042
439716,0268220000;4475208,9079410000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE;14;0301510041
439977,2226580000;4474906,9229490000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;20;0301510062
439992,6556642660;4475008,1594054000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;34;0301510058
439996,5884290000;4475143,2458730000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;46;0301510043
439994,8939240000;4475237,3514170000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;53;0301510037
440031,4836810000;4475294,3947940000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;64;0301510027
440093,9068840000;4475443,9627560000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;72;0301510018
440116,4195920000;4475566,8143660000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;84;0301510010
439989,5132740000;4475499,8209020000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN DIMAS, CALLE, DE;17;0301510015
439883,6672320000;4475541,7599000000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;30;0301510014
439675,1922780000;4475130,4916980000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN LEONARDO, CALLE, DE;7;0301510050
440388,0192260000;4475242,0671040000;29/05/2014;29/03/2017;01  CENTRO;01-05 UNIVERSIDAD;SAN VICENTE FERRER, CALLE, DE;14;0301510029
440135,0906650000;4475277,0814950000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SAN VICENTE FERRER, CALLE, DE;52;0301510031
439905,4537250000;4475592,5042720000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;10;0301510012
439565,4028890000;4475680,2856800000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;24 B;0301510003
440095,9644970000;4475597,6785640000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;S/N;0301510006
439457,9228600000;4475521,9705030000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SEMINARIO DE NOBLES, CALLE, DEL;4;0301510022
439395,2920150000;4475660,5037930000;28/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE;4;0301510002
439431,6028350000;4475727,6788110000;01/07/2014;;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE;6;0301510001
440126,7331650000;4474809,6254950000;31/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;SILVA, CALLE, DE;23;0301510068
440195,9175650000;4475180,1184950000;29/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;TESORO, CALLE, DEL;12;0301510040
440466,0491800000;4474866,1080250000;30/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;VALVERDE, CALLE, DE;23;0301510065
440453,0591800000;4474796,0773350000;31/05/2014;;01  CENTRO;01-05 UNIVERSIDAD;VALVERDE, CALLE, DE;FRENTE 18;0301510069
440223,4800444310;4473996,1711133900;30/05/2014;;01  CENTRO;01-06 SOL;ATOCHA, CALLE, DE;12;0301610017
439982,1577303820;4474263,5264853000;30/05/2014;;01  CENTRO;01-06 SOL;BORDADORES, CALLE, DE LOS;7;0301610010
440629,3684880000;4474537,9224080000;30/05/2014;01/07/2020;01  CENTRO;01-06 SOL;CABALLERO DE GRACIA, CALLE, DEL;FRENTE 24;0301610004
440327,7389975990;4474512,3260720700;29/05/2014;;01  CENTRO;01-06 SOL;CARMEN, PLAZA, DEL;S/N;0301610003
440333,0383090000;4474120,0763830000;30/05/2014;12/07/2018;01  CENTRO;01-06 SOL;CARRETAS, CALLE, DE LAS;8;0301610014
439888,3560774890;4474102,1628489300;30/05/2014;;01  CENTRO;01-06 SOL;CAVA DE SAN MIGUEL, CALLE, DE LA;7;0301610016
440116,7972600000;4474321,6579710000;30/05/2014;;01  CENTRO;01-06 SOL;CELENQUE, PLAZA, DEL;3;0301610008
440270,5874824480;4474521,6876423200;29/05/2014;;01  CENTRO;01-06 SOL;CHINCHILLA, CALLE, DE;2;0301610002
440420,3808708780;4474176,4397084400;30/05/2014;26/08/2020;01  CENTRO;01-06 SOL;ESPOZ Y MINA, CALLE, DE;5;0301610012
439904,3684741830;4474277,7826836400;30/05/2014;;01  CENTRO;01-06 SOL;HILERAS, CALLE, DE LAS;5;0301610009
440171,6499810000;4474136,8350320000;30/05/2014;;01  CENTRO;01-06 SOL;MARQUES VIUDO DE PONTEJOS, CALLE, DEL;9;0301610015
440466,7651683980;4474182,5347497600;30/05/2014;26/08/2020;01  CENTRO;01-06 SOL;MATHEU, PASAJE, DE;3;0301610013
440057,3643419520;4474200,8198737200;30/05/2014;;01  CENTRO;01-06 SOL;MAYOR, CALLE;19;0301610011
439882,6690700000;4474177,6521400000;30/05/2014;;01  CENTRO;01-06 SOL;MAYOR, CALLE;42;0301610007
440013,1009700000;4474350,8902570000;30/05/2014;;01  CENTRO;01-06 SOL;SAN MARTIN, CALLE, DE;1;0301610006
439897,2658110000;4474426,3944110000;30/05/2014;;01  CENTRO;01-06 SOL;SANTA CATALINA DE LOS DONADOS, PLAZA, DE;1;0301610005
439978,1748250000;4474473,4849620000;29/05/2014;;01  CENTRO;01-06 SOL;TRUJILLOS, CALLE, DE;7;0301610001
439120,0306642660;4472615,8260720700;04/10/2016;30/06/2020;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;3;0302130014
439049,1556642660;4472674,3260720700;04/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;8;0302130015
438983,2450803250;4472775,2038093000;20/10/2016;17/07/2020;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;12;0302130024
438949,8489099390;4473225,5138108900;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;2;0302130064
438960,7301181820;4473142,5867273700;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;6;0302130061
438974,9184002570;4473046,6425988900;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;16;0302130054
439010,0090705920;4472879,1778563400;20/10/2016;30/06/2020;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;21;0302130044
439010,6925075950;4472880,3770948500;03/08/2020;;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;21;0302130044
438807,2515685650;4472734,8145148900;20/10/2016;14/07/2020;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;12;0302130020
438875,9056642660;4472715,0760720700;04/10/2016;30/06/2020;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;S/N;0302130019
438744,4778459370;4472815,2686917000;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;S/N;0302130021
438868,1392550000;4473607,9171274100;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;FOSFORO, CALLE, DEL;3;0302130081
439265,9869791450;4473224,2672485400;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE;6;0302130037
439213,3269445430;4473198,0994284700;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE;7;0302130039
439171,8271518690;4473200,3033448000;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE;10;0302130038
439392,3850031090;4473187,7000390100;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, TRAVESIA, DE;11 B;0302130034
439099,1017948140;4473482,7157679600;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;1;0302130070
439074,7989834400;4473502,1609340100;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;4;0302130072
439138,6882534180;4473235,8844328700;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;20;0302130059
439170,0038063100;4473137,2928835800;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;22;0302130058
439195,0345429900;4473033,7109465900;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;26;0302130057
439288,9056642660;4472685,9927387400;04/10/2016;14/07/2020;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;36;0302130010
439308,2389975990;4472613,8260720700;04/10/2016;14/07/2020;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;42;0302130011
439306,3525921080;4472613,5671988100;13/08/2020;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;42;0302130011
439258,3223309330;4472803,2427387400;04/10/2016;14/07/2020;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;57;0302130008
439258,4704558280;4472802,0821829000;13/08/2020;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;57;0302130008
439302,6497367910;4472715,0276449800;04/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;85;0302130009
439107,2376781680;4473377,2333418200;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;14 B;0302130068
439054,5584509830;4473330,9130523800;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;JEMENUﾑO, CALLE, DE;2 J;0302130067
438956,5378956710;4473930,0554109200;21/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;2;0302130094
438957,3284441890;4473635,7163552100;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;27 A;0302130082
438868,4632172760;4473934,9414085700;21/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;2;0302130093
438868,9543558150;4473734,6009541000;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;20;0302130086
438962,3477492080;4473825,4203449200;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MANZANARES, CALLE, DEL;13;0302130090
438864,9056642660;4473812,3260720700;21/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MANZANARES, CALLE, DEL;23;0302130091
438845,3554912560;4473000,0025426600;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MARMOL, CALLE, DEL;1;0302130048
439054,5556708510;4473927,4344943000;21/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;1;0302130095
439054,2396411000;4473742,7305122300;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;S/N;0302130085
438960,9320477930;4473743,9531634500;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;S/N;0302130087
438858,7961347490;4473098,0360660800;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;21;0302130052
438866,7811711600;4472795,4795595000;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;28;0302130022
439142,4056642660;4472540,9510720700;04/10/2016;14/07/2020;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;32;0302130012
438941,5773673500;4472677,5257079000;04/10/2016;14/07/2020;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;67;0302130018
439073,6556642660;4472582,0760720700;04/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;77;0302130013
439003,7891906500;4473512,0355315300;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;4 C;0302130079
438948,5306642660;4472609,9510720700;04/10/2016;30/06/2020;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;S/N;0302130017
438901,3493262380;4473228,2428386300;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;S/N;0302130063
439049,2203360810;4473633,7858532800;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;S/N;0302130083
439355,9523770690;4473142,5198437000;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MUﾑOPEDRO, CALLE, DE;2;0302130036
439216,5708891800;4473031,5769371200;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MUﾑOPEDRO, CALLE, DE;12;0302130041
439426,8145454660;4473213,6343189000;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MUﾑOPEDRO, CALLE, DE;S/N;0302130033
439265,3381902180;4473054,3926810700;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;MUﾑOPEDRO, CALLE, DE;S/N;0302130040
438927,8650679790;4473027,7870227600;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;PARADINAS, CALLE, DE;11;0302130053
438952,7301790390;4472925,2921061900;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;PARADINAS, CALLE, DE;19;0302130045
439340,0982838930;4472959,3076211400;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;PARTICULAR, CALLE;S/N;0302130028
438938,5382253990;4473493,5027130000;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;PIZARRA, CALLE, DE LA;1;0302130078
438858,1006449610;4473480,8901003900;19/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;PIZARRA, CALLE, DE LA;4;0302130076
439524,6374981760;4473124,3177099000;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;2;0302130031
439352,7503520200;4473000,1835335500;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;8;0302130029
439289,3278053850;4472957,8477671200;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;10;0302130027
439480,7308872990;4473061,1729901600;20/10/2016;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;11;0302130030
439116,4162076560;4472894,5874264900;20/10/2016;30/06/2020;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;18;0302130043
