Gis_X;Gis_Y;Distrito;Barrio;Calle;Número de Finca;Matrícula
440622,9394;4472818,541;02  ARGANZUELA;02-06 PALOS DE MOGUER;SEBASTIAN HERRERA, CALLE, DE;11;702630030
440730,2261;4472856,44;02  ARGANZUELA;02-06 PALOS DE MOGUER;SEBASTIAN HERRERA, CALLE, DE;25;702630031
440849,0939;4472574,281;02  ARGANZUELA;02-06 PALOS DE MOGUER;TARRAGONA, CALLE, DE;11;702630068
440936,2502;4472556,181;02  ARGANZUELA;02-06 PALOS DE MOGUER;TARRAGONA, CALLE, DE;22;702630071
440991,6613;4472552,6;02  ARGANZUELA;02-06 PALOS DE MOGUER;TARRAGONA, CALLE, DE;26;702630069
441240,9514;4473063,369;02  ARGANZUELA;02-06 PALOS DE MOGUER;TORTOSA, CALLE, DE;8;702630014
440607,0722;4473014,623;02  ARGANZUELA;02-06 PALOS DE MOGUER;VALENCIA, RONDA, DE;3;702630001
441144,3601;4472910,266;02  ARGANZUELA;02-06 PALOS DE MOGUER;VIZCAYA, CALLE, DE;13;702630026
442643,5658;4472072,331;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;13;702730103
442758,2804;4471914,251;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;16;702730101
442779,7778;4471784,34;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;18;702730014
442712,5057;4471697,795;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;20;702730015
442637,6355;4471664,251;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;26;702730016
442644,1218;4472006,171;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;4;702730105
442567,9542;4472053,058;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;7;702730104
442704,5369;4471992,828;02  ARGANZUELA;02-07 ATOCHA;ACANTO, CALLE, DEL;S/N;702730102
442149,5039;4472056,664;02  ARGANZUELA;02-07 ATOCHA;ALBERCHE, CALLE, DE;1;702730026
442298,1916;4472304,937;02  ARGANZUELA;02-07 ATOCHA;ALBERCHE, CALLE, DE;S/N;702730027
442242,0041;4472204,11;02  ARGANZUELA;02-07 ATOCHA;ALBERCHE, CALLE, DE;S/N;702730028
441994,8068;4472241,363;02  ARGANZUELA;02-07 ATOCHA;ALPEDRETE, CALLE, DE;1;702730031
442120,4396;4472349,745;02  ARGANZUELA;02-07 ATOCHA;ALPEDRETE, CALLE, DE;S/N;702730032
441881,6386;4472502,92;02  ARGANZUELA;02-07 ATOCHA;GARGANTA DE LOS MONTES, CALLE, DE;S/N;702730010
441791,2012;4472572,971;02  ARGANZUELA;02-07 ATOCHA;GARGANTA DE LOS MONTES, CALLE, DE;S/N;702730011
441407,9595;4472944,18;02  ARGANZUELA;02-07 ATOCHA;GENERAL LACY, CALLE, DEL;FRENTE 2;702730003
442337,5984;4471972,628;02  ARGANZUELA;02-07 ATOCHA;JACARANDA, CALLE, DEL;15;702730019
442332,0387;4472071,034;02  ARGANZUELA;02-07 ATOCHA;JACARANDA, CALLE, DEL;S/N;702730024
442694,7148;4471908,321;02  ARGANZUELA;02-07 ATOCHA;KENTIA, CALLE, DE LA;3;702730012
442647,8282;4471888,677;02  ARGANZUELA;02-07 ATOCHA;KENTIA, CALLE, DE LA;4;702730111
442557,3908;4471815,66;02  ARGANZUELA;02-07 ATOCHA;KENTIA, CALLE, DE LA;S/N;702730110
441249,7807;4473134,225;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;1;702730001
441796,0196;4472479,94;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;13;702730008
441869,222;4472392,467;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;27;702730009
441909,4889;4472344,307;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;33;702730033
442115,8407;4472142,58;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;59;702730030
442198,4212;4471998,758;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;73;702730025
441340,1367;4473033,327;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;FRENTE 16;702730002
441479,0616;4472857,449;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;FRENTE 20;702730004
441541,3832;4472783,047;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;FRENTE 22;702730005
441702,8024;4472589,095;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;FRENTE 26 C;702730007
441607,8274;4472702,146;02  ARGANZUELA;02-07 ATOCHA;MENDEZ ALVARO, CALLE, DE;FRENTE ÁNCORA;702730006
442605,204;4471905,171;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL;1;702730107
442596,4939;4471743,569;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL;20;702730018
442521,4383;4471861,99;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL;3;702730109
442674,5146;4471934,452;02  ARGANZUELA;02-07 ATOCHA;OMBU, CALLE, DEL;6;702730106
442672,4761;4471750,056;02  ARGANZUELA;02-07 ATOCHA;RETAMA, CALLE, DE LA;3;702730017
442705,8341;4471812,695;02  ARGANZUELA;02-07 ATOCHA;RETAMA, CALLE, DE LA;6;702730013
442468,2507;4472283,043;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL;1;702730022
442416,3604;4472186,305;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL;10 C;702730023
442491,7867;4472214,659;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL;10 F;702730021
442418,399;4472096,609;02  ARGANZUELA;02-07 ATOCHA;TEJO, CALLE, DEL;5;702730020
442539,8315;4472703,281;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE;2;703130043
442686,4709;4472926,797;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE;26;703130026
442773,5933;4473084,11;03  RETIRO;03-01 PACÍFICO;ABTAO, CALLE, DE;29;703130009
442555,77;4472554,396;03  RETIRO;03-01 PACÍFICO;ALBERCHE, CALLE, DE;14;703130054
441966,5393;4472854,105;03  RETIRO;03-01 PACÍFICO;ANTONIO NEBRIJA, CALLE, DE;3;703130051
442008,0723;4472690,076;03  RETIRO;03-01 PACÍFICO;ANTONIO NEBRIJA, CALLE, DE;S/N;703130060
442712,7173;4472634,839;03  RETIRO;03-01 PACÍFICO;CARIDAD, CALLE, DE LA;24;703130048
442469,0702;4473134,861;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;10;703130015
442627,5266;4473067,926;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;19;703130008
442557,0879;4473085,057;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;22;703130017
442685,6516;4473032,718;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;25;703130019
442643,5562;4473032,849;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;32;703130018
442836,1764;4472934,793;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;41;703130021
442786,2445;4472941,598;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;50;703130020
442886,5459;4472875,982;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;58;703130022
442529,3077;4473125,594;03  RETIRO;03-01 PACÍFICO;CAVANILLES, CALLE, DE;7;703130016
442561,014;4472424,269;03  RETIRO;03-01 PACÍFICO;COCHERAS, CALLE, DE LAS;6;703130058
442206,9912;4472794,845;03  RETIRO;03-01 PACÍFICO;COMERCIO, CALLE, DEL;1;703130049
442156,1517;4472749,411;03  RETIRO;03-01 PACÍFICO;COMERCIO, CALLE, DEL;4;703130052
443059,0644;4473002,44;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL;138;703130023
442996,8028;4472914,422;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL;140 B;703130025
442911,1047;4472791,224;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL;150;703130035
442826,3494;4472671,591;03  RETIRO;03-01 PACÍFICO;DOCTOR ESQUERDO, CALLE, DEL;168;703130046
442151,2338;4473086,657;03  RETIRO;03-01 PACÍFICO;FUENTERRABIA, CALLE, DE;13;703130012
442343,5261;4472913,031;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;14;703130038
442198,2943;4472989,495;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;2;703130036
442475,2232;4472839,11;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;30;703130041
442588,2095;4472777,723;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;41;703130042
442655,3387;4472737,783;03  RETIRO;03-01 PACÍFICO;GRANADA, CALLE, DE;47;703130045
442263,4551;4473109,535;03  RETIRO;03-01 PACÍFICO;GUTENBERG, CALLE, DE;20;703130013
442599,8352;4472492,33;03  RETIRO;03-01 PACÍFICO;HOYUELO, PASAJE, DE;2 C;703130055
441754,1878;4473078,789;03  RETIRO;03-01 PACÍFICO;INFANTA ISABEL, PASEO, DE LA;2;703130001
441963,4261;4473104,467;03  RETIRO;03-01 PACÍFICO;INFANTA ISABEL, PASEO, DE LA;4;703130003
442055,0855;4473124,45;03  RETIRO;03-01 PACÍFICO;INFANTA ISABEL, PASEO, DE LA;8;703130004
441891,8217;4473088,467;03  RETIRO;03-01 PACÍFICO;INFANTA ISABEL, PASEO, DE LA;S/N;703130002
442446,9869;4472792,411;03  RETIRO;03-01 PACÍFICO;JUAN DE URBIETA, CALLE, DE;5;703130040
442017,9651;4473052,343;03  RETIRO;03-01 PACÍFICO;JULIAN GAYARRE, CALLE, DE;3;703130011
442375,3825;4472693,077;03  RETIRO;03-01 PACÍFICO;LEON GIL DE PALACIO, CALLE, DE;FRENTE 3;703130050
442555,2127;4473177,126;03  RETIRO;03-01 PACÍFICO;MEDITERRANEO, AVENIDA, DEL;10;703130006
442885,3025;4473134,934;03  RETIRO;03-01 PACÍFICO;MEDITERRANEO, AVENIDA, DEL;30;703130007
442319,2761;4473017,224;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE;109;703130029
442263,653;4472905,739;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE;119;703130037
442265,3375;4472964,734;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE;36;703130028
442365,3241;4473107,575;03  RETIRO;03-01 PACÍFICO;MENENDEZ PELAYO, AVENIDA, DE;99;703130014
442331,7972;4472808,339;03  RETIRO;03-01 PACÍFICO;NARCISO SERRA, CALLE, DE;2;703130039
442178,9041;4473151,301;03  RETIRO;03-01 PACÍFICO;REINA CRISTINA, PASEO, DE LA;22 B;703130005
442752,489;4472822,743;03  RETIRO;03-01 PACÍFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;21;703130033
442652,3385;4472656,215;03  RETIRO;03-01 PACÍFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;4;703130047
442905,7195;4473068,253;03  RETIRO;03-01 PACÍFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;41;703130010
442356,489;4472633,993;03  RETIRO;03-01 PACÍFICO;TELLEZ, CALLE, DE;21;703130053
442380,1556;4472498,461;03  RETIRO;03-01 PACÍFICO;TELLEZ, CALLE, DE;31;703130062
442258,092;4472563,196;03  RETIRO;03-01 PACÍFICO;TELLEZ, CALLE, DE;54;703130061
442255,5954;4472675,89;03  RETIRO;03-01 PACÍFICO;TELLEZ, TRAVESIA, DE;1;703130057
442434,6074;4473009,608;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE;12;703130030
442548,4215;4472944,23;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE;18;703130031
442643,3432;4472883,482;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE;28;703130032
442828,9746;4472773,41;03  RETIRO;03-01 PACÍFICO;VALDERRIBAS, CALLE, DE;51;703130034
442114,7017;4472987,408;03  RETIRO;03-01 PACÍFICO;VANDERGOTEN, CALLE, DE;8;703130027
442573,0307;4472668,201;03  RETIRO;03-01 PACÍFICO;VIGO, CALLE, DE;2;703130044
442875,0307;4472586,576;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS;1;703230042
442955,9057;4472690,826;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS;10;703230027
443021,2807;4472795,576;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS;24;703230019
443073,2286;4472869,647;03  RETIRO;03-02 ADELFAS;ADELFAS, CALLE, DE LAS;36;703230016
443066,9057;4472402,076;03  RETIRO;03-02 ADELFAS;AGUSTIN VIÑAMATA, CALLE, DE;8;703230037
443180,5307;4472271,451;03  RETIRO;03-02 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE;1 B;703230036
443278,9057;4472474,826;03  RETIRO;03-02 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE;21;703230031
443313,6557;4472588,243;03  RETIRO;03-02 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE;29;703230023
442802,2043;4472193,237;03  RETIRO;03-02 ADELFAS;BARRILERO, CALLE, DE;1;703230054
442938,2776;4472076,325;03  RETIRO;03-02 ADELFAS;BARRILERO, CALLE, DE;5 A;703230015
442886,1557;4472323,826;03  RETIRO;03-02 ADELFAS;CAFETO, CALLE, DEL;3;703230049
443276,0528;4472915;03  RETIRO;03-02 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE;3;703230008
443242,0937;4472968,148;03  RETIRO;03-02 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE;S/N;703230007
443218,8704;4472951,796;03  RETIRO;03-02 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE;S/N;703230010
442964,6557;4472465,701;03  RETIRO;03-02 ADELFAS;CATALINA SUAREZ, CALLE, DE;1;703230038
442983,7807;4472510,951;03  RETIRO;03-02 ADELFAS;CATALINA SUAREZ, CALLE, DE;3;703230040
443071,4057;4472629,951;03  RETIRO;03-02 ADELFAS;CATALINA SUAREZ, CALLE, DE;32;703230028
442726,7807;4472376,201;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;4;703230045
442661,9057;4472299,576;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;8;703230044
442679,9057;4472204,701;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;S/N;703230048
442747,6557;4472139,451;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;S/N;703230050
442805,7807;4472014,951;03  RETIRO;03-02 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;S/N;703230062
442871,6116;4471891,278;03  RETIRO;03-02 ADELFAS;CERRO NEGRO, CALLE, DEL;14;703230064
443025,6557;4472031,826;03  RETIRO;03-02 ADELFAS;CERRO NEGRO, CALLE, DEL;S/N;703230058
442952,0541;4471944,532;03  RETIRO;03-02 ADELFAS;CERRO NEGRO, CALLE, DEL;S/N;703230059
443108,177;4473008,048;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;177;703230009
443044,685;4472918,101;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;183;703230012
442930,1557;4472758,826;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;189;703230018
442869,7807;4472673,451;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;199;703230041
442809,4057;4472587,951;03  RETIRO;03-02 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;213;703230043
443351,2875;4472973,807;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;1 B;703230005
443314,4294;4473000,036;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;2;703230006
443410,0948;4473021,019;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;3;703230003
443368,6812;4472911,549;03  RETIRO;03-02 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;4;703230004
443006,4057;4472174,576;03  RETIRO;03-02 ADELFAS;GANDIA, CALLE, DE;4;703230056
443086,5307;4472140,701;03  RETIRO;03-02 ADELFAS;GANDIA, CALLE, DE;7;703230055
443128,7807;4472739,451;03  RETIRO;03-02 ADELFAS;GARIBAY, CALLE, DE;11;703230020
442824,7807;4472377,451;03  RETIRO;03-02 ADELFAS;HERMANOS RUIZ, CALLE, DE LOS;2;703230046
442755,6557;4472280,701;03  RETIRO;03-02 ADELFAS;JATIVA, CALLE, DE;3;703230047
442861,7807;4472219,826;03  RETIRO;03-02 ADELFAS;JATIVA, CALLE, DE;37;703230051
442970,2807;4472128,826;03  RETIRO;03-02 ADELFAS;JATIVA, CALLE, DE;49;703230057
443269,6036;4472622,312;03  RETIRO;03-02 ADELFAS;JUAN DE JUANES, CALLE, DE;10;703230024
443185,7807;4472434,826;03  RETIRO;03-02 ADELFAS;LOS MESEJO, CALLE, DE;19;703230033
443142,9057;4472299,076;03  RETIRO;03-02 ADELFAS;LOS MESEJO, CALLE, DE;5;703230035
443123,1557;4472503,326;03  RETIRO;03-02 ADELFAS;LUIS MITJANS, CALLE, DE;40;703230032
443146,6557;4472596,701;03  RETIRO;03-02 ADELFAS;LUIS MITJANS, CALLE, DE;46;703230029
443176,8223;4472703,993;03  RETIRO;03-02 ADELFAS;LUIS MITJANS, CALLE, DE;50 B;703230025
442896,0307;4471973,951;03  RETIRO;03-02 ADELFAS;LUIS PEIDRO, CALLE, DE;17;703230061
442847,7807;4471934,201;03  RETIRO;03-02 ADELFAS;LUIS PEIDRO, CALLE, DE;S/N;703230063
443234,1557;4472790,451;03  RETIRO;03-02 ADELFAS;MARTINEZ CORROCHANO, CALLE, DE;41;703230021
443254,2417;4473081,759;03  RETIRO;03-02 ADELFAS;MEDITERRANEO, AVENIDA, DEL;50;703230001
443376,8259;4473062,156;03  RETIRO;03-02 ADELFAS;MEDITERRANEO, AVENIDA, DEL;56;703230002
443242,1557;4472685,451;03  RETIRO;03-02 ADELFAS;NUEVO BAZTAN, CALLE;2;703230022
443105,0307;4472796,201;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;16;703230017
443041,7807;4472705,451;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;23;703230026
443138,4057;4472857,326;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;45;703230013
442962,7807;4472609,326;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;7;703230039
442680,6628;4472433,934;03  RETIRO;03-02 ADELFAS;PEDRO BOSCH, CALLE, DE;S/N;703130056
443122,6577;4472943,303;03  RETIRO;03-02 ADELFAS;SANTA SABINA, CALLE, DE;3;703230011
443202,7807;4472845,076;03  RETIRO;03-02 ADELFAS;SANTA SABINA, CALLE, DE;5;703230014
442998,989;4472284,659;03  RETIRO;03-02 ADELFAS;SECO, CALLE, DE;1 B;703230052
442886,903;4472126,034;03  RETIRO;03-02 ADELFAS;SECO, CALLE, DE;30;703230060
442939,3223;4472226,159;03  RETIRO;03-02 ADELFAS;SECO, CALLE, DE;5;703230053
443226,5307;4472353,326;03  RETIRO;03-02 ADELFAS;TRIQUET, CALLE, DE;6;703230034
443220,4057;4472557,201;03  RETIRO;03-02 ADELFAS;VALDERRIBAS, CALLE, DE;86;703230030
443271,6557;4474218,201;03  RETIRO;03-03 ESTRELLA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;68;703330040
443407,5307;4474300,826;03  RETIRO;03-03 ESTRELLA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;78;703330037
443272,1557;4474274,451;03  RETIRO;03-03 ESTRELLA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;79;703330041
443533,8302;4474491,235;03  RETIRO;03-03 ESTRELLA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;90;703330007
443393,2807;4474319,826;03  RETIRO;03-03 ESTRELLA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;97;703330038
443548,7164;4474456,439;03  RETIRO;03-03 ESTRELLA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;S/N;703330014
443400,3107;4474569,448;03  RETIRO;03-03 ESTRELLA;ANTONIO CASERO, CALLE, DE;16;703330005
443340,4224;4474603,079;03  RETIRO;03-03 ESTRELLA;ANTONIO CASERO, CALLE, DE;3;703330004
443370,6557;4473612,451;03  RETIRO;03-03 ESTRELLA;ASTROS, CALLE, DE LOS;11;703330074
443187,9057;4473619,076;03  RETIRO;03-03 ESTRELLA;ASTROS, CALLE, DE LOS;S/N;703330079
443241,9057;4473643,951;03  RETIRO;03-03 ESTRELLA;ASTROS, PLAZA, DE LOS;S/N;703330073
443457,9057;4473677,826;03  RETIRO;03-03 ESTRELLA;CAN MAYOR, PASAJE, DE;2;703330075
443433,2807;4473792,701;03  RETIRO;03-03 ESTRELLA;CAN MENOR, PASAJE, DE;5;703330065
443256,7807;4473543,076;03  RETIRO;03-03 ESTRELLA;CRUZ DEL SUR, CALLE, DE LA;16;703330080
443295,9057;4473692,201;03  RETIRO;03-03 ESTRELLA;CRUZ DEL SUR, CALLE, DE LA;2;703330072
443261,5307;4473379,951;03  RETIRO;03-03 ESTRELLA;CRUZ DEL SUR, CALLE, DE LA;23;703330089
443245,5307;4473297,701;03  RETIRO;03-03 ESTRELLA;CRUZ DEL SUR, CALLE, DE LA;36;703330093
443297,1557;4473783,701;03  RETIRO;03-03 ESTRELLA;CRUZ DEL SUR, CALLE, DE LA;S/N;703330070
443215,7807;4474045,701;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;105;703330050
443200,1557;4473836,201;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;119;703330069
443192,0307;4473715,826;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;125;703330071
443178,5307;4473534,576;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;151;703330081
443168,6557;4473399,576;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;157;703330091
443159,0307;4473267,326;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;163;703330092
443254,0537;4474592,017;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;59;703330008
443237,1557;4474352,326;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;83;703330042
443231,9057;4474280,826;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;89;703330043
443221,6557;4474129,326;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;99;703330045
443340,7807;4473449,576;03  RETIRO;03-03 ESTRELLA;ESCUDO, PASAJE, DEL;2;703330088
443460,4057;4473620,701;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;11;703330076
443398,5307;4473424,576;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;12;703330087
443600,2807;4473607,576;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;17;703330061
443372,9057;4473535,701;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;5;703330082
443426,9057;4473565,451;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;8;703330078
443563,5307;4473586,451;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;S/N;703330077
443233,6557;4473461,451;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;S/N;703330090
443394,6557;4474124,826;03  RETIRO;03-03 ESTRELLA;JOSE MARTINEZ DE VELASCO, CALLE, DE;12;703330048
443372,7807;4474001,076;03  RETIRO;03-03 ESTRELLA;JOSE MARTINEZ DE VELASCO, CALLE, DE;22;703330052
443283,2807;4473980,451;03  RETIRO;03-03 ESTRELLA;JOSE MARTINEZ DE VELASCO, CALLE, DE;5;703330051
443307,6557;4474193,076;03  RETIRO;03-03 ESTRELLA;JOSE MARTINEZ DE VELASCO, CALLE, DE;8;703330044
443814,7807;4474384,701;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;16;703330018
443555,1557;4474155,201;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;2 A;703330031
443567,9057;4474137,201;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;2 A;703330032
443762,1557;4474285,576;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;20;703330024
443697,1557;4474202,076;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;22;703330028
443802,6557;4474233,826;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;6;703330025
443613,4079;4474449,126;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330015
443717,6644;4474513,255;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330016
443852,4057;4474449,132;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330017
443603,5307;4474395,701;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330021
443828,6557;4474348,076;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330022
443752,5307;4474165,326;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330026
443676,2807;4474147,826;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330027
443510,2807;4474120,201;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330033
443500,7807;4474032,076;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330034
443534,9057;4474378,826;03  RETIRO;03-03 ESTRELLA;JUAN ESPLANDIU, CALLE, DE;S/N;703330036
443358,7807;4473298,951;03  RETIRO;03-03 ESTRELLA;LIRA, CALLE, DE LA;10 B;703330086
443628,4057;4474220,701;03  RETIRO;03-03 ESTRELLA;MARQUES DE LOZOYA, CALLE, DEL;12;703330030
443756,5307;4474432,326;03  RETIRO;03-03 ESTRELLA;MARQUES DE LOZOYA, CALLE, DEL;21;703330019
443715,4057;4474318,451;03  RETIRO;03-03 ESTRELLA;MARQUES DE LOZOYA, CALLE, DEL;24;703330023
443662,911;4474382,559;03  RETIRO;03-03 ESTRELLA;MARQUES DE LOZOYA, CALLE, DEL;44;703330020
443492,6504;4474283,741;03  RETIRO;03-03 ESTRELLA;MARQUES DE LOZOYA, CALLE, DEL;8;703330035
443656,3481;4474311,117;03  RETIRO;03-03 ESTRELLA;MARQUES DE LOZOYA, CALLE, DEL;9;703330029
443396,6444;4474258,989;03  RETIRO;03-03 ESTRELLA;MARQUES DE LOZOYA, CALLE, DEL;S/N;703330039
443311,514;4473133,356;03  RETIRO;03-03 ESTRELLA;MEDITERRANEO, AVENIDA, DEL;53;703330098
